,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDRESS,BANK,ATM_ID,COORD_X,COOR_Y,WITHIN500,WITHIN1000,FREGUESIA,MWay_Dist,Police_Dis,V_Index,PARISH,NUMBER,N_INCOME,INCOME,N_DENSITY,DENSITY,N_AGE,AGE,N_UNP_RATE,UNP_RATE,N_COM_DENS,COM_DENS,N_FREQ_ATTACK,FREQ_ATTACK,N_MANUAL_ATK,MANUAL_ATK,N_LOGIC_ATK,LOGIC_ATK,N_FRAUD_ATTACK,FRAUD_ATTACK,N_CARD_SKIMMING,CARD_SKIMMING,N_CARD_TRAPPING,CARD_TRAPPING,N_CASH_TRAPPING,CASH_TRAPPING,N_TRANS_REVER,TRANS_REVER,N_PHYS_ATTACK,PHYS_ATTACK,N_BURGLARY,BURGLARY,N_RAM_RAIDS,RAM_RAIDS,N_EXPLO_GAS,EXPLO_GAS,N_VANDALISM,VANDALISM,N_LOG_NETWORK,LOG_NETWORK,N_LOG_ISOLATED,LOG_ISOLATED,EVENT_DATE,DETEC_DATE,ACCOUNT_DATE,YEAR_ACOUNT,N_IMPLEM_TYPE,GROSS_LOSS,INDIRECT_LOSS,NET_LOSS,N_ATTACK_L0,N_ATTACK_L1,N_ATTACK_L2,PERSONA1,PERSONA2,ATTACK_DURATION,SUCCESS_ATTACK,RECOVERED,RECOV_AMOUNT,RECOV_DATE
"Rua Barata Salgueiro 33, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD33,-9.14841,38.72109,500,1000,Santo AntMnio,2156.71,399.98,1,18,0,6,60,1,1.39,3,45,2,6,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Universidade, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD35,-9.1562,38.75281,0,1000,Alvalade,702.97,896.84,0,7,0,6,62,1,0.00,2,39,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Edif Admnistrativo, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD36,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,0,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Andre Resende, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD37,-9.1992,38.74689,500,1000,Benfica,860.21,135.65,0,21,1,3,36,1,2.56,2,35,2,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Dom Vasco 21, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD38,-9.19569,38.7035,0,1000,Bel2m,1671.78,856.45,1,6,2,3,36,4,26.70,3,41,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Direccao De Financas - Al. Dos Oceanos, Parque Exp 1.06.1.2, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD39,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,1,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Rodrigo Da Fonseca 55, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD40,-9.15307,38.72255,500,1000,Santo Antdnio,1745.35,151.79,2,18,1,5,52,2,8.97,3,45,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Tomas Da Anunciacao 64, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD41,-9.16554,38.71869,500,1000,Campo de Ourique,787.27,438.76,0,3,1,4,44,4,33.65,1,31,2,9,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Campo Pequeno S/N, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD43,-9.14797,38.74256,500,1000,Avenidas Novas,1490.66,724.38,0,15,2,4,42,2,9.09,3,48,4,16,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Campus Campolide S/N, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD44,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,1,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Da Republica 65, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD45,-9.14675,38.74001,0,1000,Avenidas Novas,1651.12,444.22,0,15,2,4,46,2,6.54,4,55,4,14,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Limoeiro, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD46,-9.13059,38.71112,0,1000,Santa Maria Maior,3912.08,521.38,0,17,2,3,36,3,16.24,5,60,4,16,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Cais Do Sodre 46, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD47,-9.14211,38.70595,0,1000,Santa Maria Maior,3122.81,420.85,1,17,2,2,26,1,0.00,4,56,4,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Xabregas 52, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD48,-9.11145,38.72674,0,0,Suo Vicente,4333.17,1261.70,1,12,2,3,32,2,6.65,4,54,4,18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Duarte Pacheco, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD49,-9.16444,38.72362,0,1000,Campo de Ourique,765.84,831.46,1,18,0,6,64,2,7.96,3,45,1,2,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii S/N, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD50,-9.09754,38.77371,500,1000,Parque das Na,1562.13,168.70,1,13,0,6,64,1,0.00,3,44,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Padre Americo 30, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD51,-9.18051,38.76371,500,1000,Carnide,994.31,317.30,2,5,1,3,34,3,20.10,2,34,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca De Sao Bento, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD52,-9.15366,38.71405,500,1000,Estrela,1938.92,245.79,0,20,2,4,42,1,2.41,5,63,4,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua De Belem 30, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD53,-9.2022,38.69717,500,1000,Bel2m,2095.25,50.90,0,6,2,4,44,2,8.37,3,44,4,14,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Conselheiro Emidio Navarro 1, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD54,-9.11711,38.75734,500,1000,Marvila,1260.00,494.74,2,1,2,4,40,1,0.00,4,55,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 101, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD55,-9.13489,38.72913,500,1000,Arroios,3102.62,319.94,1,22,2,4,42,4,27.22,4,51,3,11,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Estados Unidos Da America 94, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD56,-9.14149,38.74986,0,1000,Alvalade,1443.49,454.68,3,7,0,6,70,3,19.43,3,41,1,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Sao Juliao 187, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD57,-9.13849,38.70881,500,1000,Santa Maria Maior,3377.47,64.65,1,17,2,4,40,1,0.00,5,62,4,15,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Direccao De Financas - Al. Dos Oceanos, Parque Exp 1.06.1.2, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD58,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,1,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Doutor Jose Espirito - Santo Lote 11, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD59,-9.10902,38.75423,0,1000,Marvila,2042.11,476.81,3,1,3,2,26,3,16.68,3,47,5,22,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Da Junqueira 86, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD61,-9.18457,38.69984,0,1000,Alcgntara,1174.75,771.67,1,10,1,4,44,1,0.26,1,27,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Das Linhas De Torres 259, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD62,-9.16171,38.7731,0,1000,Lumiar,1626.88,916.37,0,5,1,5,52,3,19.64,1,27,2,8,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Infante Dom Henrique 286, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD63,-9.10429,38.75073,0,1000,Marvila,2593.54,796.15,3,1,2,2,26,1,0.03,4,51,5,20,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Professor Gomes Teixeira, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD64,-9.16624,38.71375,500,1000,Campo de Ourique,1135.54,62.15,1,3,1,5,52,1,4.89,2,35,2,7,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Leao De Oliveira S/N, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD65,-9.17875,38.70547,500,1000,Alcgntara,399.94,156.78,2,10,2,3,34,3,20.94,1,27,4,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Columbano Bordalo Pinheiro 73, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD66,-9.16258,38.73821,500,1000,Avenidas Novas,689.81,494.16,1,23,2,2,30,2,14.69,1,27,4,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Jose Antonio Serrano, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD67,-9.13664,38.7169,500,1000,Santa Maria Maior,3235.68,143.79,1,17,2,2,26,1,2.88,5,63,4,17,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Joao Crisostomo 9, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD68,-9.14391,38.73621,500,1000,Avenidas Novas,2033.38,158.01,0,8,1,6,58,1,5.31,2,39,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Dom Joao Da Camara 13, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD69,-9.14057,38.71482,500,1000,Santa Maria Maior,2959.61,44.07,0,22,1,4,46,2,9.84,3,45,2,9,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Fontes Pereira De Melo 25, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD71,-9.14732,38.73012,0,1000,Avenidas Novas,2186.61,174.32,3,22,1,5,50,1,4.52,4,55,2,8,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua alvaro Coutinho 14, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD72,-9.13441,38.72499,0,1000,Arroios,3379.11,526.16,1,22,1,4,46,2,10.44,4,51,2,7,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Edif Admnistrativo, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD73,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,1,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD74,-9.09772,38.7708,500,1000,Parque das Na,1843.72,458.51,1,13,0,6,72,2,7.80,3,43,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Hermano Neves 22 C, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD75,-9.16983,38.76001,0,1000,Lumiar,343.36,522.28,1,5,1,4,44,1,5.21,1,30,3,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Dom Francisco Manuel De Melo 15, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD76,-9.15869,38.72835,500,1000,Campolide,1412.19,467.43,0,15,2,4,42,2,13.64,4,55,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Cais Da Pedra, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD78,-9.11757,38.71934,0,0,Suo Vicente,4846.03,289.49,0,12,2,4,40,1,0.02,4,55,3,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Calcada Do Carmo, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD79,-9.14095,38.71299,500,1000,Santa Maria Maior,2993.84,229.65,1,17,2,3,32,3,18.05,4,55,4,15,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Coronel Ferreira Do Amaral, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD80,-9.12764,38.73642,500,1000,Areeiro,2965.57,352.64,0,12,1,3,34,3,25.47,4,55,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Oceanos, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD81,-9.09583,38.76925,500,1000,Parque das Na,2069.44,608.97,1,1,1,6,64,1,0.00,4,54,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Calcada Ajuda 23, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD82,-9.20009,38.70055,500,1000,Bel2m,2091.52,378.40,1,6,2,3,36,1,0.22,3,41,4,16,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Major Neutel De Abreu Lote 14, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD83,-9.18078,38.74726,0,0,Carnide,803.87,1050.24,2,11,1,4,46,3,23.91,1,29,3,10,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Comercio, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD84,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,2,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Capelo 13, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD85,-9.14101,38.70965,500,1000,Santa Maria Maior,3139.81,2.61,1,17,2,3,34,1,1.30,4,55,4,17,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Dos Oceanos 1.08.01.J, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD86,-9.09674,38.75845,0,1000,Marvila,2691.20,1634.15,0,13,0,6,66,2,11.59,2,36,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Padre Cruz, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD87,-9.16497,38.76806,500,1000,Lumiar,1154.02,600.82,1,5,1,5,48,2,7.74,2,33,3,10,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Largo Chao Do Loureiro 33, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD88,-9.13559,38.71191,500,1000,Santa Maria Maior,3472.71,423.37,0,17,2,3,38,2,9.93,5,62,4,18,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Dom Joao Ii, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD89,-9.09772,38.7708,500,1000,Parque das Na,1843.72,458.51,1,13,0,6,72,2,7.80,3,43,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Alexandre Herculano 53/55, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD90,-9.15282,38.72075,500,1000,Campo de Ourique,1778.31,260.85,0,18,1,6,70,2,6.41,4,52,1,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Rio De Janeiro 50a, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD91,-9.13942,38.75606,0,1000,Alvalade,960.76,954.01,3,7,0,6,64,2,6.66,2,36,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Actriz Palmira Bastos 15a/b, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD92,-9.11312,38.75529,500,1000,Marvila,1674.47,235.92,4,1,3,2,26,3,18.27,3,47,5,22,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Tomas Ribeiro 65/69, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD94,-9.14817,38.73092,0,1000,Avenidas Novas,2071.50,219.33,1,22,1,5,48,2,8.58,4,55,3,12,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 5 De Outubro 157, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD95,-9.14712,38.73345,0,1000,Avenidas Novas,1954.92,514.08,1,22,2,3,38,2,6.74,4,50,3,12,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Da Liberdade 89, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD96,-9.14446,38.71815,500,1000,Santo Antanio,2541.52,260.92,0,18,0,6,64,1,1.25,4,51,2,6,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida alvares Cabral 3 B, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD97,-9.15576,38.71951,500,1000,Campo de Ourique,1548.51,102.08,1,18,1,5,54,2,11.08,4,52,1,4,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Luis De Camoes 133-B, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD98,-9.18289,38.70411,0,1000,Alcgntara,700.22,456.75,0,10,2,3,34,4,31.19,1,25,4,18,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Xabregas 52, Lisbon",CAIXA GERAL DE DEPOSITOS,CGD99,-9.11145,38.72674,0,0,Suo Vicente,4333.17,1261.70,1,12,2,3,32,2,6.65,4,54,4,18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada LJ 1019, Lisbon",BANCO COMERCIAL PORTUGUES,CP03,-9.18017,38.75002,0,0,Carnide,676.24,851.82,2,11,1,6,60,1,4.04,1,30,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada LJ 2112, Lisbon",BANCO COMERCIAL PORTUGUES,CP04,-9.18017,38.75002,0,0,Carnide,676.24,851.82,1,11,1,6,60,1,4.04,1,30,2,7,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Esplanada Dom Carlos I, Lisbon",BANCO COMERCIAL PORTUGUES,CP05,-9.09375,38.76254,0,1000,Parque das Na,2761.79,1368.81,0,1,1,6,64,1,0.14,4,54,2,5,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Dom Joao Da Camara, Lisbon",BANCO COMERCIAL PORTUGUES,CP06,-9.14022,38.71452,500,1000,Santa Maria Maior,2998.49,48.60,0,22,1,4,46,2,9.84,3,45,2,9,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Augusta 62, Lisbon",BANCO COMERCIAL PORTUGUES,CP07,-9.13719,38.70965,500,1000,Santa Maria Maior,3438.87,136.74,0,17,2,2,30,2,6.63,4,56,4,18,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Dos Anjos 63, Lisbon",BANCO COMERCIAL PORTUGUES,CP08,-9.13622,38.72492,0,1000,Arroios,3221.59,370.79,1,22,1,5,50,3,17.63,4,49,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis, Lisbon",BANCO COMERCIAL PORTUGUES,CP09,-9.13449,38.73113,500,1000,Arroios,3019.81,177.63,1,22,1,4,44,1,0.00,4,55,3,12,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Largo Da Graca 125/129, Lisbon",BANCO COMERCIAL PORTUGUES,CP10,-9.13004,38.71822,0,1000,Santa Maria Maior,3779.04,517.93,1,14,1,3,36,2,14.53,5,61,3,12,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Dom Joao Da Camara, Lisbon",BANCO COMERCIAL PORTUGUES,CP11,-9.14022,38.71452,500,1000,Santa Maria Maior,2998.49,48.60,3,22,1,4,46,2,9.84,3,45,2,9,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Duque De Avila 62, Lisbon",BANCO COMERCIAL PORTUGUES,CP12,-9.14936,38.7352,0,1000,Avenidas Novas,1682.61,612.76,1,15,2,5,50,3,19.20,4,51,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
